session_id,player_id,game_id,score,duration
93471,3906,3,362,259
93472,365,1,205,460
93473,8169,4,179,231
93474,7099,3,249,31
93475,866,2,608,22
93476,7004,2,825,180
93477,9102,4,861,282
93478,3153,1,557,359
93479,3523,1,117,420
93480,1618,4,597,283
93481,9263,4,570,434
93482,6634,1,511,348
93483,974,3,691,448
93484,7761,2,556,55
93485,6077,3,502,168
93486,8445,2,868,244
93487,9996,1,948,
93488,1758,4,818,397
93489,7435,3,396,35
93490,7207,3,593,380
93491,1568,1,306,120
93492,9911,3,63,483
93493,3698,4,461,69
93494,5650,3,337,422
93495,6011,4,462,189
93496,3614,1,600,336
93497,369,1,950,463
93498,3041,2,611,394
93499,4365,2,694,489
93500,3326,2,507,332
93501,2118,4,46,15
93502,6386,3,833,215
93503,7181,4,-33,100
93504,2101,4,480,
93505,1518,3,61,64
93506,4171,4,706,152
93507,4925,2,7,153
93508,2478,3,603,246
93509,4695,3,532,46
93510,1089,2,561,417
93511,6916,4,292,487
93512,7428,2,503,142
93513,7421,2,10,177
93514,936,2,25,486
93515,3238,1,746,
93516,6045,1,776,294
93517,1858,4,105,16
93518,8827,3,247,
93519,6199,2,126,256
93520,8067,2,894,118
93521,3743,3,368,429
93522,608,1,704,25
93523,415,4,505,336
93524,9804,4,889,48
93525,1635,3,198,245
93526,5971,4,629,185
93527,4868,2,335,95
93528,6824,2,28,389
93529,1867,4,929,72
93530,1459,4,274,203
93531,2420,3,435,418
93532,5929,3,360,107
93533,790,4,232,
93534,6821,4,81,474
93535,188,1,597,377
93536,5536,4,200,16
93537,6030,3,285,358
93538,2199,1,761,259
93539,8902,4,799,82
93540,1269,3,296,453
93541,96,2,327,97
93542,3480,3,638,204
93543,6640,4,559,45
93544,3862,4,733,394
93545,6904,4,700,345
93546,6351,3,954,63
93547,7134,2,319,12
93548,8156,3,473,257
93549,5772,2,701,164
93550,3979,1,459,382
93551,4234,2,242,271
93552,2543,3,602,355
93553,619,4,284,291
93554,9506,4,248,325
93555,6259,3,744,
93556,7083,3,-18,21
93557,4013,3,326,244
93558,4857,4,-82,209
93559,6888,1,709,49
93560,6688,4,521,383
93561,5842,1,674,
93562,2062,1,599,55
93563,7130,4,834,320
93564,1243,3,87,440
93565,4209,2,854,305
93566,4898,2,256,412
93567,9960,1,945,236
93568,4441,1,313,75
93569,2606,3,539,428
93570,7834,1,420,51
93571,6270,2,387,212
93572,9734,2,-83,439
93573,5254,4,757,
93574,4731,3,16,402
93575,2657,3,849,116
93576,9633,4,834,207
93577,3598,3,434,381
93578,9285,4,577,288
93579,8808,4,922,489
93580,6135,2,132,237
93581,776,2,719,491
93582,5717,3,188,398
93583,4963,3,-21,10
93584,7889,3,100,495
93585,2448,4,207,495
93586,3742,4,374,41
93587,7440,4,993,131
93588,2741,4,124,153
93589,4524,4,922,476
93590,9971,1,803,406
93591,8007,2,29,485
93592,6318,1,367,386
93593,2831,4,448,66
93594,3050,3,717,475
93595,6481,4,269,321
93596,5279,1,424,309
93597,2498,1,35,350
93598,4471,3,70,41
93599,8474,1,632,369
93600,1947,4,317,216
93601,2983,4,501,114
93602,4609,3,893,425
93603,6895,3,241,460
93604,5712,3,143,471
93605,4962,3,223,
93606,5895,1,342,426
93607,3414,3,707,260
93608,8154,2,505,11
93609,9991,1,172,273
93610,8911,2,-42,95
93611,4660,4,521,297
93612,4991,3,559,463
93613,1145,2,587,
93614,9183,3,997,456
93615,9068,2,490,465
93616,1094,2,162,52
93617,4842,2,993,226
93618,1687,4,171,294
93619,6385,1,1000,
93620,9909,2,441,392
93621,6457,4,56,471
93622,1218,2,246,445
93623,9952,1,490,362
93624,8207,3,364,78
93625,8543,1,729,386
93626,1711,4,446,43
93627,2435,4,744,366
93628,4943,3,-81,276
93629,7139,3,391,455
93630,4223,1,388,117
93631,5497,1,629,429
93632,852,2,126,490
93633,4291,2,960,183
93634,8949,4,656,107
93635,6228,2,415,433
93636,7989,4,974,281
93637,8440,3,-56,141
93638,835,3,102,121
93639,5824,4,393,480
93640,6109,2,159,167
93641,5151,2,21,223
93642,7514,3,538,391
93643,5649,3,-92,188
93644,3859,4,873,171
93645,113,1,121,343
93646,5928,1,112,495
93647,2932,1,911,423
93648,7189,3,413,103
93649,5974,2,-26,45
93650,774,1,472,232
93651,6956,1,728,66
93652,3700,3,732,364
93653,8065,3,340,121
93654,8678,3,536,83
93655,6695,4,745,77
93656,5536,2,666,181
93657,1939,4,425,222
93658,9651,1,230,354
93659,2506,3,345,305
93660,6796,3,556,233
93661,9815,3,647,295
93662,7130,4,-4,51
93663,4349,4,643,174
93664,8853,4,723,127
93665,2610,3,881,251
93666,7133,3,829,421
93667,5724,2,486,136
93668,3748,2,987,469
93669,5126,3,270,364
93670,5265,3,991,86
93671,440,3,129,334
93672,4557,4,783,12
93673,3603,4,801,189
93674,5588,2,719,259
93675,1635,1,461,416
93676,6451,1,681,385
93677,8050,3,705,398
93678,8421,4,411,11
93679,6883,2,262,151
93680,1222,4,896,
93681,2967,4,681,373
93682,2628,4,449,384
93683,8924,4,220,117
93684,6368,2,163,308
93685,2874,3,821,362
93686,9148,3,406,14
93687,4201,2,51,157
93688,1,1,779,252
93689,74,2,675,378
93690,1070,1,884,163
93691,5739,2,881,228
93692,6654,3,327,226
93693,7698,3,9,127
93694,6797,3,443,247
93695,279,3,856,335
93696,2000,1,36,358
93697,4354,2,951,286
93698,4569,2,-41,378
93699,4828,3,467,207
93700,1014,1,323,189
93701,7139,1,121,318
93702,769,4,535,192
93703,6957,4,156,45
93704,1268,4,49,149
93705,7917,3,491,170
93706,8946,1,718,172
93707,3483,1,844,306
93708,3610,2,107,341
93709,3340,3,737,430
93710,7147,4,533,468
93711,167,4,588,468
93712,4250,4,664,484
93713,9920,1,967,178
93714,9081,3,746,
93715,5134,2,531,265
93716,1144,1,986,10
93717,8115,1,-18,136
93718,2092,3,938,163
93719,4902,4,374,389
93720,6753,4,-88,231
93721,8940,1,332,435
93722,3551,4,130,71
93723,8774,3,888,215
93724,3228,4,645,415
93725,7365,4,420,58
93726,8249,1,403,110
93727,9299,1,993,377
93728,3675,3,499,480
93729,8011,4,261,462
93730,2567,2,948,54
93731,3530,1,652,161
93732,1200,3,436,27
93733,3286,3,264,456
93734,9161,1,499,233
93735,8408,1,496,232
93736,3940,1,202,378
93737,4894,1,853,179
93738,9966,2,59,431
93739,7807,2,465,
93740,9949,3,77,165
93741,1505,1,170,100
93742,6366,3,282,81
93743,5756,1,163,447
93744,8967,1,697,103
93745,5367,2,780,91
93746,8313,4,186,347
93747,5462,1,644,22
93748,74,4,473,466
93749,3545,2,985,377
93750,5234,3,981,77
93751,1150,1,93,341
93752,3226,3,864,138
93753,6600,3,87,369
93754,2983,2,220,489
93755,4894,4,594,168
93756,8429,1,121,149
93757,1282,3,25,
93758,7464,3,91,
93759,4350,2,823,141
93760,9443,3,699,16
93761,5276,4,153,487
93762,4240,3,875,179
93763,8435,1,95,48
93764,7705,2,159,466
93765,8649,4,364,441
93766,2936,3,115,285
93767,2660,1,36,216
93768,6241,3,629,386
93769,6150,1,217,498
93770,3382,3,491,369
93771,7572,3,103,50
93772,1455,1,995,492
93773,7195,4,899,181
93774,611,4,465,359
93775,7215,1,212,
93776,8042,4,539,266
93777,4561,1,308,389
93778,4774,1,792,377
93779,8864,2,860,434
93780,625,3,875,402
93781,6701,3,227,242
93782,7529,4,279,268
93783,5080,1,167,398
93784,7287,2,149,411
93785,7907,4,917,59
93786,8938,3,59,405
93787,7624,3,878,260
93788,682,3,204,392
93789,7654,2,-36,409
93790,3425,1,864,482
93791,9278,1,647,303
93792,4534,2,34,405
93793,3783,1,-32,300
93794,8452,4,497,479
93795,6239,1,784,150
93796,5188,3,171,21
93797,7738,1,368,327
93798,880,2,601,137
93799,2652,2,863,316
93800,1899,4,627,308
93801,8568,1,737,175
93802,1623,1,-23,55
93803,1423,3,514,385
93804,7197,4,288,101
93805,8320,3,563,477
93806,98,1,-79,271
93807,4425,3,274,421
93808,3293,4,852,334
93809,3873,2,197,245
93810,182,2,304,195
93811,8147,1,299,
93812,7951,4,853,42
93813,9063,3,737,289
93814,4733,3,390,387
93815,3377,4,509,368
93816,1207,1,33,148
93817,4018,2,236,63
93818,3846,2,261,180
93819,1330,4,157,313
93820,8513,4,709,81
93821,9891,4,957,105
93822,5429,3,186,108
93823,324,1,-7,39
93824,6220,1,939,351
93825,1958,3,57,174
93826,3576,3,899,357
93827,1850,3,246,272
93828,9489,1,12,
93829,9206,3,916,114
93830,2018,2,174,331
93831,4639,4,181,16
93832,2051,3,6,416
93833,5782,3,507,33
93834,9385,2,368,175
93835,6703,2,781,300
93836,7299,1,797,149
93837,5829,4,297,243
93838,2095,3,415,387
93839,9997,2,42,89
93840,7857,3,287,301
93841,5410,4,900,174
93842,4555,1,773,165
93843,8176,2,413,122
93844,2270,2,157,329
93845,3374,1,979,98
93846,2545,2,810,25
93847,8116,3,949,119
93848,9575,3,702,278
93849,3310,4,652,31
93850,6378,4,754,294
93851,3003,3,441,300
93852,5410,3,565,148
93853,9104,1,589,384
93854,3932,4,887,
93855,7696,2,398,62
93856,6130,2,40,352
93857,4419,1,421,348
93858,4703,3,649,295
93859,9822,2,23,83
93860,3674,3,364,280
93861,5255,1,305,24
93862,3986,3,968,92
93863,982,1,36,299
93864,3437,1,287,415
93865,7135,3,87,30
93866,9901,3,33,391
93867,6347,3,142,497
93868,9861,3,842,134
93869,1746,3,355,
93870,4702,4,-84,449
93871,9950,2,461,213
93872,7040,2,536,
93873,6130,2,848,182
93874,911,1,105,305
93875,9997,4,915,412
93876,3527,3,565,21
93877,9707,1,325,409
93878,2239,1,747,204
93879,3350,2,301,375
93880,1371,4,87,128
93881,3366,4,976,221
93882,5964,1,-35,489
93883,8063,4,727,
93884,4658,4,648,278
93885,7382,2,587,132
93886,3681,3,825,260
93887,7675,1,600,397
93888,8370,1,-94,401
93889,3599,1,287,426
93890,9070,1,94,122
93891,955,1,937,53
93892,5361,2,669,365
93893,974,4,199,471
93894,6544,4,81,191
93895,1306,2,104,279
93896,5114,3,466,
93897,6102,3,738,351
93898,1305,4,877,322
93899,5573,4,760,405
93900,2568,4,914,352
93901,1658,2,403,23
93902,2628,3,417,26
93903,8039,2,412,348
93904,4989,4,198,285
93905,7936,4,458,230
93906,469,4,61,259
93907,9513,1,423,61
93908,9248,2,420,245
93909,2241,1,615,479
93910,7767,1,928,458
93911,875,4,883,413
93912,4551,4,641,105
93913,6414,1,685,458
93914,3568,2,151,75
93915,7117,1,171,333
93916,6658,2,455,160
93917,2643,2,324,371
93918,9396,2,857,406
93919,9600,4,858,170
93920,4078,3,-30,434
93921,6358,2,126,297
93922,1308,4,896,68
93923,9053,4,717,357
93924,6366,3,-88,344
93925,2591,4,400,470
93926,9807,1,885,383
93927,7751,4,520,180
93928,6802,4,354,326
93929,4680,4,852,446
93930,764,1,289,150
93931,3979,2,337,386
93932,189,1,351,358
93933,2408,1,76,239
93934,399,3,374,271
93935,4986,3,669,62
93936,2562,1,59,233
93937,8839,3,765,494
93938,6579,2,781,362
93939,3793,3,875,383
93940,2217,4,492,
93941,8527,3,760,78
93942,8225,1,389,413
93943,7420,3,427,306
93944,3705,1,363,237
93945,3605,4,534,
93946,5908,1,784,89
93947,4203,2,591,64
93948,7516,1,476,224
93949,6888,4,895,425
93950,9117,1,719,422
93951,7027,4,132,139
93952,133,3,26,496
93953,8940,1,15,398
93954,7533,3,656,116
93955,3100,2,220,318
93956,5372,4,328,385
93957,6489,1,484,282
93958,1953,4,316,
93959,7427,2,840,284
93960,578,1,475,217
93961,2162,4,594,20
93962,2648,4,513,313
93963,8168,3,758,303
93964,102,4,-29,267
93965,4397,1,898,462
93966,4241,2,958,327
93967,8394,3,843,163
93968,8584,3,590,337
93969,8210,3,23,155
93970,7729,4,967,165
93971,9313,2,842,285
93972,9601,4,735,326
93973,8908,2,4,494
93974,6027,4,761,360
93975,3984,1,372,275
93976,7678,1,980,264
93977,4412,1,140,250
93978,1873,2,346,85
93979,4398,4,450,247
93980,5740,3,957,335
93981,567,4,336,256
93982,9044,4,382,
93983,4404,3,347,98
93984,8330,2,290,399
93985,1702,3,358,478
93986,7957,4,943,477
93987,2058,2,290,407
93988,4813,1,255,108
93989,5,1,878,236
93990,5771,1,601,296
93991,5641,2,570,273
93992,9439,1,176,
93993,8506,4,329,48
93994,4943,2,312,344
93995,6252,4,771,194
93996,1799,3,476,140
93997,29,3,427,92
93998,6561,4,923,62
93999,8152,3,973,141
94000,569,2,801,139
94001,2745,2,655,325
94002,3020,2,819,
94003,6497,4,892,144
94004,1485,3,525,158
94005,9574,2,602,331
94006,6408,1,337,335
94007,5093,1,193,296
94008,4286,1,480,181
94009,2652,3,973,491
94010,7368,1,568,398
94011,5720,1,404,268
94012,65,2,43,458
94013,1841,4,977,20
94014,2909,3,540,227
94015,3469,3,418,180
94016,1944,1,932,494
94017,4079,1,196,281
94018,9372,1,592,159
94019,703,1,436,263
94020,4603,4,-25,23
94021,6620,1,723,43
94022,7189,3,726,41
94023,7176,2,620,185
94024,8592,3,991,489
94025,3862,1,720,14
94026,7230,3,714,170
94027,2978,3,410,385
94028,1892,1,893,332
94029,2841,1,687,397
94030,3574,4,28,358
94031,1644,1,692,99
94032,9961,4,490,15
94033,5045,3,700,125
94034,5825,4,213,234
94035,3303,1,293,223
94036,2962,1,806,133
94037,659,4,143,194
94038,2455,1,979,379
94039,9354,3,872,211
94040,1350,3,914,124
94041,2277,1,415,369
94042,5616,1,954,
94043,2103,2,457,136
94044,7561,3,227,336
94045,50,1,389,14
94046,6888,2,750,143
94047,8149,2,798,34
94048,993,4,121,64
94049,1039,1,155,56
94050,1905,4,-78,224
94051,3272,1,-47,262
94052,371,4,95,422
94053,3876,2,441,370
94054,8515,3,931,368
94055,2095,4,301,309
94056,1476,3,783,311
94057,5392,3,601,190
94058,9556,3,417,217
94059,6090,4,88,243
94060,484,3,898,353
94061,7680,1,933,85
94062,5413,3,727,386
94063,8201,3,521,443
94064,7854,3,711,364
94065,6714,2,782,321
94066,5815,1,405,292
94067,1441,4,-71,189
94068,6930,2,330,300
94069,3391,2,567,478
94070,7699,3,970,209
94071,3792,1,330,406
94072,6566,4,496,234
94073,5241,4,908,178
94074,8731,3,288,392
94075,1075,1,681,445
94076,5709,2,914,113
94077,9598,4,806,381
94078,7765,3,876,231
94079,1543,1,588,70
94080,5688,4,82,155
94081,4635,2,650,51
94082,2901,2,384,391
94083,9285,4,311,444
94084,565,3,28,414
94085,4516,3,2,118
94086,2788,2,527,156
94087,9211,4,485,178
94088,8367,2,143,361
94089,7177,2,10,252
94090,2584,3,436,376
94091,1531,1,231,158
94092,9296,4,384,259
94093,3973,1,623,57
94094,7359,3,735,53
94095,9542,2,949,191
94096,1953,1,11,302
94097,4794,2,271,
94098,9873,3,87,462
94099,8876,2,368,281
94100,7439,3,762,125
94101,425,3,665,103
94102,3727,1,490,118
94103,1355,1,610,55
94104,9061,1,728,354
94105,7630,1,376,187
94106,1153,3,811,259
94107,5680,2,299,34
94108,7814,3,631,365
94109,7071,1,93,101
94110,9599,4,837,294
94111,1998,4,557,202
94112,4739,3,85,229
94113,4998,1,829,195
94114,2221,1,842,41
94115,5656,3,210,54
94116,2280,1,37,364
94117,4182,3,422,170
94118,5596,3,418,158
94119,5291,4,29,271
94120,3600,1,117,493
94121,7344,1,485,322
94122,4421,2,322,62
94123,686,1,145,53
94124,7912,4,322,174
94125,719,1,214,161
94126,7174,2,365,377
94127,8068,2,196,305
94128,3209,4,349,449
94129,4343,1,541,292
94130,6671,3,406,368
94131,9231,3,576,99
94132,9584,1,290,252
94133,7589,1,450,36
94134,2042,3,576,234
94135,5298,4,680,188
94136,3229,2,899,202
94137,3508,2,442,357
94138,9516,4,791,157
94139,469,2,323,468
94140,705,4,315,342
94141,8692,2,653,271
94142,3972,3,510,263
94143,4272,3,347,12
94144,2512,1,197,131
94145,6860,4,583,219
94146,6018,1,896,
94147,3095,4,460,152
94148,3930,3,625,359
94149,488,2,155,
94150,1686,4,816,477
94151,2211,3,785,467
94152,2452,2,990,364
94153,9646,4,347,187
94154,2977,3,133,328
94155,4289,3,-27,463
94156,1196,1,476,485
94157,4397,3,382,218
94158,2158,2,338,114
94159,853,2,388,222
94160,2666,3,373,326
94161,7872,2,176,120
94162,1809,1,592,359
94163,2462,4,30,64
94164,3696,2,393,424
94165,2127,3,959,
94166,832,4,253,91
94167,1372,1,428,309
94168,5675,1,51,409
94169,7819,4,815,312
94170,2145,2,259,468
94171,1787,1,436,347
94172,746,3,19,350
94173,7721,3,516,
94174,4060,1,72,72
94175,7499,3,161,65
94176,8733,3,623,260
94177,7275,2,-46,487
94178,7169,2,35,18
94179,9007,2,923,487
94180,5692,2,38,232
94181,3379,2,191,152
94182,1286,2,534,193
94183,3840,3,68,470
94184,9720,4,393,33
94185,6699,2,655,95
94186,3090,3,363,401
94187,4120,4,994,103
94188,2089,4,626,318
94189,1966,1,21,84
94190,1443,2,11,34
94191,3080,1,516,59
94192,5328,4,-21,439
94193,6496,3,646,
94194,643,3,308,274
94195,2570,2,137,122
94196,5804,3,333,166
94197,4199,1,329,167
94198,6250,1,638,197
94199,2655,2,239,494
94200,888,1,368,267
94201,8525,1,896,190
94202,9964,3,607,
94203,2591,4,255,177
94204,2168,1,529,177
94205,7979,3,542,82
94206,1105,3,298,384
94207,3940,4,330,
94208,9715,2,436,18
94209,4131,3,167,437
94210,5619,3,235,347
94211,8739,2,97,150
94212,3501,3,785,343
94213,324,1,350,204
94214,4639,3,361,65
94215,2500,3,435,250
94216,5745,2,365,381
94217,9648,3,669,421
94218,4533,3,881,182
94219,6457,1,494,244
94220,7943,3,890,91
94221,7523,1,77,159
94222,5474,3,224,447
94223,4935,3,723,456
94224,5163,3,512,477
94225,6016,4,524,40
94226,3273,4,216,499
94227,8966,3,388,331
94228,2185,2,-76,345
94229,4250,3,994,289
94230,6399,1,773,190
94231,9229,4,632,273
94232,7629,3,645,341
94233,3089,1,486,48
94234,1277,2,-76,313
94235,1634,2,22,321
94236,6416,1,427,414
94237,9340,4,333,426
94238,4228,3,498,472
94239,1785,3,110,152
94240,2107,2,574,335
94241,5992,2,832,328
94242,3347,3,882,337
94243,3054,3,108,166
94244,3023,1,540,463
94245,2179,3,564,
94246,5920,2,923,137
94247,2883,4,30,136
94248,1851,4,-43,256
94249,9010,4,745,422
94250,1637,4,534,287
94251,1407,1,228,112
94252,9426,2,238,424
94253,5811,3,437,446
94254,5590,1,307,196
94255,4759,4,614,305
94256,6805,4,481,
94257,4504,3,-12,131
94258,8043,2,284,172
94259,124,3,434,154
94260,4458,3,923,305
94261,6378,3,286,320
94262,3089,4,817,69
94263,1931,3,49,333
94264,6237,4,49,454
94265,1942,1,86,493
94266,9649,4,804,103
94267,8661,2,113,425
94268,1785,1,136,411
94269,3329,2,43,202
94270,7671,3,515,14
94271,9047,2,798,384
94272,9072,4,400,311
94273,6243,2,509,395
94274,9188,2,840,91
94275,8734,1,106,68
94276,1471,3,681,224
94277,2009,2,807,84
94278,8800,4,163,264
94279,3879,4,317,202
94280,6993,1,-99,152
94281,6531,4,236,450
94282,5802,4,763,216
94283,8025,3,721,373
94284,8412,4,713,320
94285,9062,1,599,62
94286,8850,1,690,179
94287,3777,4,555,242
94288,9685,3,720,268
94289,5822,4,745,179
94290,250,1,547,289
94291,8115,4,773,182
94292,8420,2,437,362
94293,5522,2,416,108
94294,6625,3,356,479
94295,8678,3,743,331
94296,1445,1,713,166
94297,8183,3,896,77
94298,6133,4,5,164
94299,8070,4,425,106
94300,6860,4,599,278
94301,3587,3,286,10
94302,3538,4,46,361
94303,372,4,847,397
94304,2250,3,812,
94305,7594,4,416,36
94306,5108,1,337,
94307,1544,2,801,57
94308,9753,4,669,433
94309,8202,3,659,272
94310,9201,4,882,453
94311,9472,4,303,394
94312,2858,3,611,383
94313,4461,2,471,405
94314,7280,2,441,80
94315,9477,1,282,418
94316,8690,3,-95,476
94317,6464,4,370,76
94318,9880,4,885,468
94319,5530,3,343,199
94320,2282,1,907,
94321,9658,1,468,180
94322,1581,1,657,272
94323,2655,3,264,441
94324,6970,2,614,304
94325,9642,2,541,47
94326,815,1,92,312
94327,818,3,365,355
94328,1523,2,-40,257
94329,4657,3,45,242
94330,2014,1,707,81
94331,7434,1,699,
94332,5730,2,247,296
94333,4064,4,-13,260
94334,5238,3,365,354
94335,2814,4,611,382
94336,3496,1,724,305
94337,1434,3,216,36
94338,5177,1,541,58
94339,5221,3,360,238
94340,7279,2,806,361
94341,6327,1,247,234
94342,6518,2,-1,35
94343,2319,2,356,362
94344,9974,1,613,360
94345,4721,1,846,271
94346,3278,2,71,157
94347,9620,4,741,139
94348,555,3,207,398
94349,9428,1,475,41
94350,4563,2,453,435
94351,6970,3,535,304
94352,5442,1,431,338
94353,4304,2,997,488
94354,8506,1,-33,457
94355,3205,2,77,366
94356,2278,3,117,406
94357,2293,4,647,308
94358,6529,4,55,253
94359,8562,4,21,353
94360,6626,3,100,311
94361,732,3,279,67
94362,4720,4,218,374
94363,9858,2,418,491
94364,4105,2,973,428
94365,1398,1,563,244
94366,3794,3,712,233
94367,5987,4,-28,348
94368,9697,2,874,350
94369,8294,3,864,354
94370,3329,3,637,493
94371,8585,3,158,333
94372,4689,3,531,
94373,2725,1,729,327
94374,1105,3,231,244
94375,3178,3,507,288
94376,4009,2,593,151
94377,5141,3,729,154
94378,7673,3,337,175
94379,5190,1,9,278
94380,2226,3,927,477
94381,7358,3,145,349
94382,9692,2,404,104
94383,2685,1,326,416
94384,1320,2,896,165
94385,9476,4,379,297
94386,6654,4,925,401
94387,1401,1,971,458
94388,6129,4,-1,466
94389,4767,3,519,45
94390,8599,4,373,141
94391,5471,4,520,49
94392,8654,3,42,354
94393,2791,4,3,313
94394,8427,2,501,277
94395,8877,3,-14,348
94396,7878,1,516,322
94397,2576,1,690,122
94398,8864,1,755,191
94399,6381,2,634,358
94400,6535,4,430,258
94401,7541,1,627,227
94402,3490,2,875,168
94403,2527,4,345,242
94404,2510,2,410,241
94405,9786,3,978,150
94406,4623,3,434,267
94407,3902,2,36,344
94408,6384,2,467,437
94409,9898,2,205,72
94410,6147,3,737,196
94411,9439,3,225,287
94412,363,4,581,133
94413,1492,3,980,355
94414,6701,1,753,176
94415,9988,2,64,51
94416,1190,3,536,194
94417,3663,2,991,40
94418,2537,2,66,224
94419,8717,1,-4,
94420,8005,2,364,397
94421,4593,2,575,188
94422,9440,1,516,65
94423,9766,3,604,455
94424,5429,2,-25,330
94425,2488,3,646,113
94426,9851,2,880,75
94427,1893,4,451,
94428,280,4,288,447
94429,8216,4,709,289
94430,3569,2,484,16
94431,8993,1,572,424
94432,5948,4,525,37
94433,2617,2,-10,209
94434,1544,2,480,298
94435,5968,2,825,420
94436,7256,1,952,157
94437,8671,3,183,117
94438,8018,1,837,131
94439,7238,3,884,490
94440,3898,3,647,261
94441,9808,1,547,10
94442,1826,2,120,71
94443,528,1,930,316
94444,599,4,388,245
94445,845,2,876,95
94446,2098,3,278,470
94447,2487,2,911,400
94448,8535,1,854,182
94449,8741,1,171,389
94450,4956,1,457,124
94451,3976,2,-48,407
94452,9729,1,72,115
94453,2603,1,625,403
94454,1634,1,888,80
94455,4560,3,996,282
94456,9560,3,315,278
94457,4442,1,-56,412
94458,9040,1,423,448
94459,2771,4,634,280
94460,3805,2,207,224
94461,5929,4,762,272
94462,7731,3,308,138
94463,2344,3,258,148
94464,8855,3,339,268
94465,1059,4,145,232
94466,3796,2,78,284
94467,3850,3,516,236
94468,4157,4,962,284
94469,6325,4,109,380
94470,377,3,490,265
94471,4189,4,409,126
94472,3065,4,664,230
94473,9950,3,803,152
94474,9658,3,863,77
94475,1738,3,88,243
94476,3234,1,265,
94477,4618,2,875,158
94478,4840,3,645,335
94479,6188,1,55,189
94480,998,2,979,
94481,8241,2,977,136
94482,9785,2,898,186
94483,9564,2,468,436
94484,9435,4,641,442
94485,3326,1,210,434
94486,8836,4,645,152
94487,3128,3,313,425
94488,3338,2,352,207
94489,1534,4,878,382
94490,7727,2,695,209
94491,2146,4,351,255
94492,5875,3,814,190
94493,3684,1,253,365
94494,5599,4,-47,83
94495,1217,4,666,399
94496,3726,2,21,14
94497,9019,1,740,312
94498,7147,3,384,494
94499,1811,4,509,303
94500,7787,2,705,236
94501,9612,2,680,139
94502,6558,2,633,480
94503,9167,1,51,283
94504,5333,2,502,465
94505,1618,4,350,
94506,7924,4,224,356
94507,5636,2,496,458
94508,1334,3,957,90
94509,5320,3,543,115
94510,3622,1,712,201
94511,9798,1,898,48
94512,539,2,538,65
94513,1597,4,637,
94514,1700,4,340,424
94515,1878,3,703,419
94516,5509,2,945,105
94517,1100,1,108,232
94518,182,4,543,270
94519,7780,2,406,147
94520,9660,2,987,177
94521,8064,2,37,189
94522,7638,3,149,389
94523,2106,1,19,477
94524,2998,3,969,
94525,4725,2,161,77
94526,1197,3,40,435
94527,274,3,975,100
94528,5108,2,411,136
94529,3289,3,34,221
94530,8562,1,751,329
94531,2027,3,483,142
94532,9356,1,713,350
94533,5992,4,158,451
94534,2911,2,538,287
94535,2624,2,521,324
94536,856,2,809,325
94537,1020,2,229,355
94538,7919,3,648,241
94539,4166,4,873,439
94540,5653,1,798,
94541,4404,1,308,364
94542,3686,3,151,293
94543,1410,2,828,444
94544,8146,3,734,353
94545,3005,3,356,496
94546,6442,3,728,372
94547,1564,4,809,374
94548,3365,2,26,405
94549,2743,1,271,165
94550,2991,4,423,335
94551,8985,4,382,315
94552,6562,2,705,375
94553,2349,4,624,133
94554,6586,4,299,283
94555,6825,1,696,58
94556,7307,4,831,116
94557,7172,1,-98,195
94558,4123,4,957,160
94559,1499,1,94,429
94560,3054,3,-28,290
94561,8729,1,399,114
94562,697,4,102,
94563,76,3,896,166
94564,7503,3,960,227
94565,7155,3,563,65
94566,7075,2,919,342
94567,7536,3,-5,377
94568,1601,1,276,79
94569,4518,3,247,70
94570,7799,1,846,365
94571,9869,3,-17,342
94572,232,2,474,258
94573,2514,1,-85,63
94574,7357,1,984,52
94575,2792,4,666,458
94576,4802,1,289,138
94577,2458,3,791,204
94578,9476,1,129,440
94579,8818,4,669,458
94580,9233,2,207,170
94581,8936,4,437,113
94582,9745,2,768,424
94583,9695,3,337,33
94584,7236,4,585,371
94585,3463,3,979,311
94586,5877,3,979,154
94587,776,4,-58,139
94588,4133,4,293,384
94589,8284,3,109,367
94590,6775,2,284,251
94591,3268,2,71,124
94592,2772,3,688,329
94593,5092,4,826,101
94594,8346,2,757,29
94595,1399,3,737,131
94596,28,3,487,430
94597,56,1,708,68
94598,9515,2,47,453
94599,8429,1,153,409
94600,166,4,234,401
94601,8358,4,372,184
94602,495,4,110,343
94603,7168,4,505,234
94604,5571,2,363,272
94605,5872,2,714,264
94606,6510,2,276,272
94607,1999,3,627,23
94608,8588,1,893,260
94609,7702,3,577,197
94610,7645,4,463,370
94611,2187,1,597,466
94612,3959,2,987,
94613,1501,4,766,357
94614,3292,3,415,
94615,3434,4,387,490
94616,8040,1,643,80
94617,9647,2,275,499
94618,7830,2,847,
94619,8509,2,-46,369
94620,8442,3,174,151
94621,8360,1,387,262
94622,7499,2,947,379
94623,3650,3,7,166
94624,7097,1,156,197
94625,722,4,557,96
94626,617,3,525,325
94627,4965,3,533,57
94628,2493,4,784,76
94629,2477,2,-77,11
94630,6776,4,738,400
94631,4005,3,256,192
94632,9427,3,359,350
94633,4027,3,868,393
94634,8789,4,50,337
94635,8213,4,536,231
94636,4081,1,659,47
94637,4891,1,151,275
94638,4722,3,518,400
94639,9357,2,928,467
94640,1933,3,820,249
94641,1363,2,555,63
94642,1755,3,945,480
