chat_id,session_id,player_id,game_id,message,sent_at
41773,24730,1088,4,gg,1747022490
41774,81988,8916,2,gg,2026-01-15 01:33:01
41775,86915,5739,3,omw,2026-02-01 01:35:30
41776,4109,5505,2,nice play,1761297045
41777,16466,2372,1,lag spike,1772360126
41778,93145,2559,4,clutch,2026/02/18 21:43
41779,15868,4313,4,gg,2026-02-06 00:58:06
41780,31986,6809,1,bruh,2025-05-30T12:10:24Z
41781,52426,9784,4,nice play,2025/08/11 02:35
41782,36662,6312,3,clutch,2025/06/12 22:23
41783,92402,9907,2,clutch,1776090240
41784,23359,6402,5,good round,04/19/2026 08:28:16 AM
41785,47076,8185,2,need backup,2025-09-04 16:02:34
41786,75620,4590,1,lag spike,2026/01/28 16:18
41787,12198,4720,3,,09/10/2025 08:12:38 PM
41788,84465,9926,4,lag spike,2025-08-16T23:01:12Z
41789,77301,6537,3,nice play,04/21/2026 02:05:56 AM
41790,36149,9312,3,nice play,2025-09-04 19:12:45
41791,62859,4872,2,good round,2025-10-06T19:53:15Z
41792,16448,9204,3,nice play,03/20/2026 02:53:05 AM
41793,28344,1973,3,nice play,1767154750
41794,40521,7087,2,lag spike,1747414172
41795,55328,1763,3,lag spike,2025-09-02T01:14:39Z
41796,89520,9151,2,gg,04/06/2026 08:55:57 AM
41797,81593,5800,5,that was close,09/02/2025 06:46:47 AM
41798,71152,4171,2,omw,2025-12-25T14:09:50Z
41799,32047,3054,2,that was close,2026-04-09 03:20:30
41800,9677,1912,1,nice play,2026-01-29 16:25:46
41801,46587,7323,3,omw,2025-11-01 12:39:37
41802,84219,3693,2,,1758918944
41803,4255,4437,4,lag spike,07/10/2025 05:45:11 AM
41804,98562,4036,5,nice play,2025-09-13 22:59:12
41805,62459,5907,1,bruh,1752064998
41806,29706,8926,4,lag spike,2025/10/09 05:09
41807,49806,2313,1,good round,12/31/2025 07:40:45 PM
41808,66072,1581,3,lag spike,2025-08-15T16:04:55Z
41809,42870,5092,3,bruh,2026-04-12T21:42:16Z
41810,52450,8051,3,omw,2026-03-03 21:36:58
41811,59442,1889,2,where are you,1772209617
41812,51884,3432,5,,2025-07-15 11:33:46
41813,60520,2032,3,clutch,
41814,19976,1649,1,good round,2025-12-04 21:14:14
41815,80504,7036,3,good round,2025-07-20 08:27:27
41816,31608,4396,4,that was close,1777835202
41817,16251,9364,4,nice play,2025/11/07 03:03
41818,73375,4209,3,bruh,2026-03-20T18:57:18Z
41819,77001,5129,2,good round,2025-10-07 09:02:26
41820,6408,4565,5,lag spike,2025-08-31 10:03:38
41821,72023,236,4,,2025/05/10 03:39
41822,68620,6259,4,nice play,1757783678
41823,6216,5315,4,that was close,2026/02/25 04:53
41824,56485,999,2,lag spike,2025-12-04T20:42:04Z
41825,63332,1830,1,need backup,1755562781
41826,79223,306,1,clutch,07/06/2025 10:58:31 AM
41827,88799,1552,4,where are you,05/03/2026 03:47:45 PM
41828,25003,6963,4,lag spike,2025-10-09 01:15:25
41829,85174,3025,2,lag spike,1766748337
41830,61106,4209,4,good round,11/28/2025 12:29:50 AM
41831,85708,9042,4,bruh,01/09/2026 06:24:19 PM
41832,63004,1185,1,where are you,2025/06/25 06:56
41833,64354,5487,3,gg,06/03/2025 08:29:26 PM
41834,55789,9881,5,good round,2025-07-06T22:10:30Z
41835,62936,6076,1,need backup,2025-06-03T06:25:11Z
41836,34661,952,4,need backup,
41837,16237,9542,3,where are you,01/22/2026 07:50:07 AM
41838,94022,9095,3,bruh,1761087370
41839,3660,2066,2,that was close,2025/12/28 23:13
41840,93519,1020,2,good round,2025/11/30 13:16
41841,80467,446,2,omw,
41842,52201,4831,3,nice play,2026-03-06T12:17:36Z
41843,17338,6175,2,clutch,03/22/2026 04:49:59 PM
41844,62515,8303,5,gg,2025/05/26 17:53
41845,90047,3148,1,good round,04/30/2026 05:02:13 AM
41846,76510,3438,4,that was close,07/25/2025 09:55:26 PM
41847,51887,2322,4,need backup,12/13/2025 12:32:08 AM
41848,52716,9232,4,where are you,1765610953
41849,88420,3700,3,good round,2025/11/04 13:52
41850,9871,3263,3,clutch,2026/04/13 18:05
41851,17134,9465,2,good round,2026-02-11 18:10:16
41852,18031,7241,4,that was close,1777589773
41853,14886,1457,4,gg,1755263236
41854,29407,906,4,nice play,2025-10-14T16:57:40Z
41855,83528,9910,4,lag spike,2025-05-27 07:32:44
41856,51812,3076,1,omw,2025/06/16 01:08
41857,61438,8406,1,clutch,02/22/2026 08:10:54 AM
41858,83927,6190,3,need backup,1759444681
41859,21720,5197,5,where are you,1766463798
41860,1733,4501,3,need backup,2025-08-09 07:18:58
41861,21722,5254,4,omw,2026-02-21 08:52:19
41862,88638,91,1,gg,2026-01-13T16:31:41Z
41863,28938,1361,1,good round,1748443345
41864,11902,5014,2,bruh,2025-07-12 17:59:51
41865,59831,1947,2,bruh,2025/11/17 04:44
41866,46291,2486,4,where are you,01/05/2026 12:28:07 AM
41867,14124,3433,5,where are you,2025/12/17 00:11
41868,32331,7911,1,,11/05/2025 06:39:19 AM
41869,95431,8916,2,that was close,2025-09-21T08:59:52Z
41870,62432,4321,4,bruh,2025-05-13 08:31:33
41871,44254,5761,3,omw,2026-03-05 11:33:54
41872,51929,7285,4,,2025-12-01T06:37:38Z
41873,24911,1162,4,bruh,2026-04-23T03:55:11Z
41874,40135,7313,4,gg,07/06/2025 10:21:29 PM
41875,86658,5550,2,lag spike,2026-01-07 19:15:10
41876,48473,4686,1,omw,2026-01-21 03:32:41
41877,53186,9514,4,omw,2025-06-18 14:26:29
41878,48607,5014,3,nice play,2025/12/19 20:01
41879,5883,78,1,lag spike,2026-03-03 18:01:32
41880,44672,7662,3,bruh,2025-07-28T17:22:16Z
41881,25916,8850,2,lag spike,2025-07-27T23:53:50Z
41882,77891,8506,5,clutch,2026-02-28 11:39:30
41883,5986,5162,2,gg,05/18/2025 07:36:22 PM
41884,85840,8673,4,lag spike,2025-05-22 12:13:17
41885,49729,4834,2,that was close,2025-10-20T04:09:33Z
41886,12874,648,3,omw,1750325923
41887,89914,3887,5,lag spike,1768864902
41888,62644,6195,3,bruh,2025-09-20 16:37:20
41889,50635,3845,3,need backup,08/24/2025 12:25:20 PM
41890,85760,8902,3,gg,1763246737
41891,24878,6880,1,,04/08/2026 02:51:04 PM
41892,8416,2048,5,clutch,03/29/2026 07:49:17 AM
41893,4713,2969,1,clutch,02/19/2026 06:03:56 AM
41894,44950,7673,1,that was close,05/11/2025 06:33:18 AM
41895,11307,5084,3,,2025/11/30 16:49
41896,10083,5166,1,lag spike,1765370506
41897,55567,2100,1,bruh,02/14/2026 06:14:50 PM
41898,9539,7315,4,bruh,2025/11/25 15:25
41899,24065,259,3,need backup,2025-11-15T22:18:51Z
41900,66142,8012,2,bruh,2025-10-04 12:05:19
41901,52208,2917,5,good round,2025/07/01 06:19
41902,20961,6598,5,nice play,02/26/2026 09:43:10 PM
41903,84016,4632,2,good round,04/29/2026 05:54:30 AM
41904,52255,5106,5,gg,2026-03-25T00:54:21Z
41905,50055,1129,5,lag spike,1757799560
41906,57652,249,2,gg,1768958384
41907,52323,3862,3,lag spike,1758460906
41908,49131,7054,3,gg,2026-01-09 14:19:15
41909,43615,2039,1,where are you,2025-10-31 09:16:51
41910,32666,7545,4,clutch,1749856438
41911,31233,6027,4,lag spike,2026-01-03T15:43:17Z
41912,42023,9903,5,bruh,2026-03-13 04:09:13
41913,79482,3248,4,lag spike,1755875165
41914,32204,8535,2,where are you,2025/07/08 17:33
41915,15854,7212,2,nice play,04/26/2026 02:24:58 PM
41916,63353,8437,1,bruh,2025-09-19T10:49:16Z
41917,44253,5077,2,where are you,1748454750
41918,53758,7738,5,bruh,06/09/2025 05:07:13 PM
41919,19184,4227,2,need backup,2025-09-08T00:51:19Z
41920,84233,2925,3,where are you,2025/10/07 09:38
41921,1659,7331,1,that was close,01/08/2026 03:33:41 PM
41922,87983,6644,2,bruh,1752696667
41923,88615,4349,4,,2025-06-17 21:26:01
41924,82269,1525,5,lag spike,2026/01/29 13:29
41925,81645,486,3,clutch,07/07/2025 04:49:39 PM
41926,27600,8541,3,good round,1764633648
41927,60577,2568,3,need backup,2026/04/08 23:21
41928,74744,9731,2,nice play,2026-01-08 17:43:32
41929,82799,5850,4,that was close,2026-02-17 23:19:27
41930,40938,8913,5,good round,2025/12/12 18:56
41931,85822,1949,2,clutch,07/10/2025 01:22:57 AM
41932,97280,3805,5,where are you,10/13/2025 05:51:45 AM
41933,79634,2115,5,lag spike,11/07/2025 12:11:51 AM
41934,62244,9293,2,bruh,2025-12-01 20:51:55
41935,29781,2163,2,need backup,2026/01/04 13:13
41936,15258,2222,4,nice play,
41937,97371,8128,2,that was close,1749675284
41938,70932,7841,5,gg,2026/01/05 08:40
41939,33258,2197,4,need backup,2026/04/01 05:07
41940,3763,2982,4,need backup,2025/10/23 15:19
41941,29067,7093,5,lag spike,1748276602
41942,79301,1176,4,omw,2025-09-02T19:40:22Z
41943,88402,7169,3,need backup,2026-03-24T13:14:24Z
41944,25391,4664,3,that was close,2025-12-25 04:50:07
41945,10692,2555,4,bruh,07/21/2025 11:05:11 AM
41946,43224,4222,4,lag spike,1750775489
41947,79462,1931,3,gg,08/15/2025 06:33:46 PM
41948,75520,6318,2,need backup,2025-11-29T00:30:51Z
41949,58085,2177,4,lag spike,02/10/2026 01:23:39 PM
41950,72727,6779,5,,2026-05-02 05:00:15
41951,24304,52,5,nice play,1766973458
41952,98555,5912,1,need backup,1747621766
41953,43560,9726,5,that was close,1759209216
41954,28619,3024,1,bruh,2026/01/26 05:25
41955,892,4651,2,nice play,1755904955
41956,1313,5992,5,omw,1775471960
41957,6489,2513,4,where are you,2026/04/20 04:37
41958,714,7119,3,nice play,1775812958
41959,34499,191,5,gg,2026-03-06T22:53:18Z
41960,82743,3564,4,gg,1771659461
41961,76827,4418,1,lag spike,2025-08-14 06:55:25
41962,28115,1273,3,need backup,04/01/2026 02:55:00 AM
41963,28530,6193,2,omw,1751966486
41964,10702,7899,5,where are you,1760932648
41965,65366,5852,2,gg,1749589223
41966,51865,1938,3,that was close,2026/01/06 02:49
41967,26,332,1,omw,2025-08-10T05:54:03Z
41968,83239,5312,1,bruh,2026-01-21T23:43:03Z
41969,44643,9976,3,gg,2026-01-03T02:08:27Z
41970,17314,1257,1,good round,2026/04/23 07:07
41971,68953,4882,3,clutch,2026/01/01 11:19
41972,62784,535,5,good round,2026/02/04 11:52
41973,81325,7683,3,need backup,2025/10/26 15:49
41974,46736,6040,5,good round,08/31/2025 09:39:45 PM
41975,25579,3825,3,nice play,2025/08/12 17:07
41976,55885,4926,5,omw,1775557043
41977,29281,4396,2,good round,2025-07-19 09:28:00
41978,64096,2707,5,good round,2025/09/21 23:03
41979,19142,4076,1,bruh,01/18/2026 11:18:11 PM
41980,62099,6391,4,clutch,2025-06-02 12:28:08
41981,55940,2625,4,clutch,1749638741
41982,59640,11,3,need backup,2025-07-12 17:42:25
41983,16117,7519,2,nice play,1756672315
41984,7435,1591,4,nice play,11/04/2025 01:12:11 AM
41985,51719,6361,4,good round,2025-11-16 15:06:54
41986,11846,1478,5,clutch,2025-12-15T23:31:46Z
41987,73170,4247,2,where are you,2026-01-07T08:08:04Z
41988,95676,5257,4,clutch,2025/07/15 23:01
41989,98528,2557,3,nice play,02/22/2026 09:27:59 AM
41990,22931,2923,2,omw,11/21/2025 02:39:54 PM
41991,53983,3098,1,omw,2025/06/09 00:30
41992,57208,2897,4,bruh,1756216239
41993,59138,8393,1,,2025/06/06 06:36
41994,78962,4540,2,,2025/12/26 04:05
41995,7250,3597,3,gg,05/04/2026 07:10:45 PM
41996,7260,9168,5,that was close,1770201585
41997,79402,6281,3,good round,1758505448
41998,34224,8338,1,nice play,2026/01/28 12:58
41999,95097,8775,2,where are you,2025/12/04 11:59
42000,44128,6830,4,where are you,04/09/2026 05:54:30 AM
42001,36176,2968,4,where are you,1749083279
42002,16677,4550,5,lag spike,2025-08-07T17:37:49Z
42003,42252,4778,2,bruh,2026-05-05 19:37:59
42004,76355,3480,2,bruh,2025-11-25 03:07:16
42005,88119,4056,5,good round,2026-01-26T04:23:14Z
42006,98579,3072,2,nice play,1764807502
42007,40122,1735,2,clutch,2025-09-30 13:34:02
42008,30851,9641,1,need backup,06/23/2025 01:41:51 PM
42009,55721,64,2,where are you,1748380794
42010,57453,9343,2,good round,2025-09-04 15:23:13
42011,43224,7759,5,where are you,2025/09/28 10:47
42012,18536,2054,3,bruh,1750013502
42013,34293,2749,5,clutch,06/21/2025 10:47:42 AM
42014,20456,3711,5,gg,1755323351
42015,5703,5728,1,where are you,02/26/2026 03:32:16 PM
42016,29104,3651,4,nice play,01/12/2026 08:18:09 AM
42017,27156,7365,3,that was close,2025-10-31 11:27:07
42018,62912,6204,3,clutch,2026-05-03T08:02:38Z
42019,5394,3500,1,where are you,2025/11/04 14:53
42020,5270,4244,5,good round,2025-10-11T17:51:11Z
42021,16965,3237,5,gg,03/19/2026 09:07:13 PM
42022,38656,7727,1,gg,2025-11-25 11:41:34
42023,88213,6767,5,bruh,1762048287
42024,86489,2889,4,that was close,1777174869
42025,24925,4374,4,need backup,1751164627
42026,35990,6312,1,lag spike,06/15/2025 09:09:04 AM
42027,82448,5676,4,gg,2026-01-19 09:38:36
42028,92328,2548,4,gg,2026-02-28 00:28:58
42029,10952,6773,5,where are you,2025-09-23T05:55:08Z
42030,51061,5890,2,good round,10/08/2025 09:38:25 AM
42031,17965,4737,2,bruh,2025-12-24 15:10:45
42032,8257,8889,5,clutch,2026-01-24 22:59:43
42033,35399,6473,1,where are you,1764961418
42034,78380,7657,4,where are you,1762837110
42035,42098,3172,5,gg,2025-12-02T09:27:37Z
42036,44787,2653,5,nice play,1772402895
42037,61445,8959,5,that was close,2025/07/05 10:12
42038,49279,9995,5,gg,04/19/2026 08:06:11 PM
42039,70163,4210,4,omw,2026-02-19 06:17:23
42040,2628,4143,1,nice play,2025-11-04T10:11:36Z
42041,50401,705,5,clutch,01/04/2026 09:10:55 PM
42042,57687,7266,4,clutch,12/14/2025 10:13:52 PM
42043,65028,1962,5,lag spike,2025/08/28 04:07
42044,75075,9544,4,need backup,2025/09/27 06:05
42045,56448,638,2,that was close,2025/07/13 03:24
42046,78212,551,5,that was close,2026-05-01T17:05:47Z
42047,35833,5058,2,clutch,2025-09-14T13:13:33Z
42048,24291,7759,2,where are you,2026/04/19 03:54
42049,39926,8841,1,good round,2026-01-17T10:43:24Z
42050,49663,1437,5,gg,1760845991
42051,18606,5090,2,where are you,2025-07-19T13:40:19Z
42052,63719,4429,4,omw,11/24/2025 10:28:47 AM
42053,37638,7489,5,that was close,2025/09/14 20:42
42054,22948,8149,1,good round,2025-07-10 10:39:41
42055,16560,9930,1,bruh,2025-09-08 03:59:38
42056,14876,5604,1,clutch,2025/08/26 18:33
42057,28705,805,4,gg,2026-02-14T10:43:42Z
42058,77990,8555,4,where are you,2026/02/06 15:18
42059,86688,492,3,gg,2026/02/16 21:39
42060,49022,8201,1,omw,2025/12/31 15:40
42061,29285,9871,4,need backup,1750410091
42062,77641,654,1,that was close,2025-08-25T10:57:37Z
42063,19973,5705,1,omw,2025-07-18T10:28:12Z
42064,39801,1288,2,nice play,2026-04-01T01:18:06Z
42065,79647,714,1,nice play,10/21/2025 10:22:13 PM
42066,33186,6785,4,clutch,07/24/2025 06:03:32 PM
42067,99530,1605,3,where are you,2025-12-28 22:50:52
42068,43142,7680,1,bruh,2026-04-12T09:34:30Z
42069,43694,5456,4,need backup,06/10/2025 01:29:24 AM
42070,81332,3476,3,nice play,1754005791
42071,94566,481,5,clutch,2025-05-18T13:05:18Z
42072,7177,1143,2,omw,2026-04-10 08:31:36
42073,16106,5488,3,bruh,2025/10/21 06:23
42074,23665,9509,4,where are you,07/09/2025 08:17:22 AM
42075,42825,6987,2,clutch,2026-04-12T12:40:37Z
42076,34637,4827,5,nice play,2025/11/23 08:37
42077,27719,7469,2,that was close,2025-10-17 15:18:24
42078,58199,7118,3,,06/07/2025 02:15:30 AM
42079,45541,2333,2,bruh,2025/09/05 05:25
42080,70670,6134,3,bruh,
42081,12091,9578,2,that was close,05/06/2026 09:23:09 AM
42082,36283,119,4,where are you,2025/09/12 17:33
42083,80094,9713,5,need backup,01/02/2026 02:52:22 PM
42084,17319,1207,2,that was close,2025-05-14 11:10:37
42085,50911,6070,1,that was close,2025-06-12 10:48:27
42086,26049,6845,5,clutch,2025-08-25T16:06:58Z
42087,26937,7230,4,lag spike,2025/12/21 21:06
42088,80142,4829,2,bruh,05/12/2025 11:14:56 AM
42089,63845,107,1,where are you,1749013616
42090,46567,4386,2,omw,09/16/2025 04:46:20 PM
42091,45145,1114,1,nice play,2025/12/19 09:18
42092,60979,6355,5,good round,05/21/2025 03:34:12 AM
42093,73962,5108,3,that was close,2026-04-09 02:45:38
42094,21993,6896,1,bruh,02/17/2026 10:30:42 AM
42095,3906,2796,3,omw,03/08/2026 11:17:03 AM
42096,7518,6906,1,need backup,2025-11-06T18:40:43Z
42097,74828,8439,3,need backup,2026/04/17 20:42
42098,28591,6184,2,clutch,2025/09/26 02:44
42099,52950,8470,5,nice play,2025-12-20 11:01:52
42100,40929,8053,5,omw,2025-07-03T21:17:57Z
42101,92249,6395,2,nice play,2025-07-20 06:08:46
42102,60246,8536,5,omw,06/08/2025 01:10:29 PM
42103,33468,1602,1,omw,2025-12-06T18:14:10Z
42104,81023,7687,5,nice play,2026/01/25 01:34
42105,45095,4474,5,nice play,2026/03/29 09:15
42106,65636,3154,1,need backup,2025-08-29 19:23:41
42107,99748,5497,3,where are you,1766147828
42108,5950,3979,5,bruh,1761498951
42109,42365,9671,4,,07/09/2025 04:25:09 AM
42110,22236,5194,1,omw,1775847753
42111,716,796,3,nice play,2025-05-28T12:19:31Z
42112,19377,6477,3,lag spike,07/21/2025 11:31:58 AM
42113,46589,742,1,omw,01/23/2026 08:29:57 PM
42114,93351,5153,2,need backup,2026-02-27 13:26:43
42115,37651,8343,4,that was close,2025-12-21T15:42:58Z
42116,71194,6271,2,clutch,2026/05/03 17:57
42117,47840,9937,5,gg,2025-12-08 01:19:57
42118,84550,8597,5,omw,11/13/2025 02:13:39 AM
42119,7277,1311,3,clutch,2025/12/30 08:29
42120,4204,1714,1,good round,1747440770
42121,90483,8782,5,that was close,2025/08/16 01:47
42122,66374,4364,1,omw,2025/07/15 15:48
42123,6489,6038,1,lag spike,1775671886
42124,89102,5885,3,need backup,1767491068
42125,38814,3593,4,lag spike,2026-01-03T17:14:25Z
42126,65321,3102,4,nice play,2025-09-30T06:31:00Z
42127,70583,2750,5,need backup,12/01/2025 05:22:28 PM
42128,7060,2666,4,lag spike,1760224309
42129,89303,5680,2,omw,2025/06/05 04:25
42130,77458,6894,2,need backup,2025/10/26 13:02
42131,6900,3006,5,that was close,1771389624
42132,68025,3250,5,bruh,2025-12-19T23:11:40Z
42133,6314,1268,3,clutch,2025/08/05 13:42
42134,87943,7555,2,where are you,2025-10-26T06:27:57Z
42135,91408,9199,5,lag spike,1776651085
42136,9877,8176,4,omw,06/06/2025 07:51:51 PM
42137,62881,7322,4,that was close,2025/11/24 09:46
42138,63292,2035,4,clutch,2025-12-30 08:39:11
42139,96941,310,2,good round,2025-11-10 03:55:55
42140,96232,9401,5,good round,2026-01-24T06:45:36Z
42141,98562,3696,3,bruh,2026-04-27 09:31:22
42142,96176,509,3,where are you,10/31/2025 11:14:34 AM
42143,41749,2767,5,that was close,08/12/2025 07:05:41 PM
42144,58320,3843,4,lag spike,1767129251
42145,37603,6871,4,that was close,2025-05-28T22:00:08Z
42146,31231,9609,5,lag spike,2025-09-11 02:05:05
42147,41279,1386,5,good round,1773572896
42148,73556,2568,1,need backup,2025-06-06 14:37:40
42149,81935,8846,1,gg,1769811575
42150,87572,23,5,,2025/09/17 22:26
42151,55849,5687,1,clutch,2025-05-24T13:32:52Z
42152,34107,5520,2,omw,
42153,9263,4880,3,bruh,1767302476
42154,40027,4859,1,where are you,2025-06-11 18:40:51
42155,71073,5500,4,where are you,2025-06-09T05:19:43Z
42156,51051,2159,2,good round,2025/09/29 22:53
42157,23254,1619,3,omw,2025-10-09 19:38:44
42158,127,8609,4,where are you,08/06/2025 08:43:29 PM
42159,93544,1776,5,good round,2025-12-30 05:22:30
42160,28773,9477,4,omw,2025-09-15 07:00:20
42161,6780,4348,5,need backup,2026-04-07T07:49:43Z
42162,19592,7569,5,clutch,2025/08/02 13:19
42163,93886,8450,2,omw,2025-06-25T07:17:51Z
42164,19735,3981,2,good round,2026-04-14 21:04:42
42165,52309,3443,4,that was close,2026-02-17 01:15:54
42166,89169,796,5,where are you,1772397974
42167,4922,9314,4,,2025-06-04T22:42:56Z
42168,45996,7930,1,,2025-05-09 08:37:22
42169,36738,8866,1,where are you,2025-08-27T00:33:57Z
42170,54794,7471,2,nice play,1773767713
42171,77307,4356,1,good round,2025-06-11 12:58:40
42172,7227,7302,4,need backup,11/29/2025 02:30:55 PM
42173,96863,4379,2,need backup,11/06/2025 08:45:42 AM
42174,78043,273,4,good round,2025-09-14 03:07:59
42175,17067,9154,4,need backup,2026/05/03 07:47
42176,17675,8016,4,need backup,2025/07/03 09:41
42177,39668,2388,3,nice play,2026-02-08T06:49:59Z
42178,19828,3505,2,gg,2025/06/16 12:54
42179,90991,2188,3,where are you,1754319411
42180,26503,8170,1,gg,2025/08/31 05:29
42181,36040,6403,5,need backup,03/14/2026 05:08:03 AM
42182,14640,2367,4,need backup,2026-03-04T09:05:59Z
42183,9176,1499,2,,2025-08-09 13:35:21
42184,96672,7470,5,good round,1764653165
42185,25733,7314,4,bruh,1759650056
42186,41841,3175,4,lag spike,2025-11-27 19:52:23
42187,93570,4535,2,bruh,1754573561
42188,65668,610,4,bruh,03/05/2026 09:26:45 PM
42189,27463,8398,1,lag spike,2026-05-05 05:24:34
42190,84727,2614,3,good round,1773573103
42191,60634,4559,5,need backup,2025/11/05 01:54
42192,15510,5283,5,good round,1761222500
42193,65297,1685,4,good round,2025-07-29 10:47:32
42194,98196,7364,3,gg,2026-04-08 04:04:14
42195,27709,9958,2,nice play,2025-10-21 20:25:20
42196,17991,6929,3,gg,2026/02/24 04:53
42197,15223,8988,1,good round,2026-02-11 17:16:59
42198,40396,773,1,omw,2025-07-22T09:28:53Z
42199,70035,4647,3,gg,2025-05-07 10:06:25
42200,62325,4190,3,clutch,2025-06-01T00:29:30Z
42201,22937,8241,1,good round,2025-07-21T05:03:13Z
42202,62681,8191,1,bruh,2025-11-04T01:59:27Z
42203,8025,2708,2,need backup,2025/06/21 05:04
42204,87205,8293,5,that was close,05/09/2025 11:04:58 PM
42205,61171,9663,4,gg,2025/12/22 05:34
42206,74097,5620,1,omw,2025-06-25 00:44:44
42207,49194,5750,1,nice play,1752257052
42208,60339,3065,5,lag spike,2025-12-30T06:15:22Z
42209,48712,3638,5,bruh,2026-03-01 23:21:04
42210,13870,7122,3,gg,2026-03-12 03:49:55
42211,24745,7970,2,bruh,03/20/2026 10:40:54 PM
42212,74757,5650,3,good round,2026-02-14 08:18:55
42213,21672,1083,2,lag spike,1776041219
42214,66829,1747,3,gg,12/08/2025 03:29:04 PM
42215,39064,1820,5,good round,10/16/2025 11:04:43 PM
42216,81025,2817,4,omw,2025-05-12T08:40:52Z
42217,37581,3300,4,where are you,2025-05-17 23:06:44
42218,35758,3957,4,lag spike,2025-05-25T13:20:02Z
42219,2458,3506,3,good round,2026-05-01 11:28:38
42220,82058,4895,3,need backup,2025-09-11 23:04:31
42221,38003,2244,1,need backup,2026-01-21 07:34:26
42222,4934,6260,4,that was close,2026-03-22 01:36:28
42223,45015,2523,4,that was close,07/15/2025 03:55:14 PM
42224,62569,186,1,that was close,
42225,76785,1439,1,good round,2026-02-26T21:20:03Z
42226,9142,3805,1,nice play,2026-04-26 15:36:29
42227,11055,5599,5,omw,06/26/2025 09:18:32 PM
42228,93116,2076,2,nice play,1752474219
42229,69261,3559,1,bruh,2026-01-21T16:34:30Z
42230,35722,1122,5,lag spike,2025-08-09T16:50:58Z
42231,99435,719,4,need backup,2026-03-28 23:05:01
42232,20240,244,5,that was close,2026-02-05T08:05:19Z
42233,86754,1068,3,lag spike,1767619297
42234,61063,7145,3,clutch,02/23/2026 02:20:03 AM
42235,73797,2088,3,clutch,1750022102
42236,87736,7476,4,omw,10/09/2025 03:54:21 PM
42237,78287,3314,3,gg,12/27/2025 08:06:43 PM
42238,20001,5659,5,where are you,2025/11/20 05:54
42239,54070,171,4,good round,1771759843
42240,38049,4156,1,nice play,01/08/2026 02:42:14 AM
42241,50811,4737,5,omw,1771493952
42242,3100,6139,2,where are you,06/17/2025 12:34:56 AM
42243,78735,7367,2,gg,2025/09/30 00:50
42244,74171,3058,1,bruh,2025/06/30 15:03
42245,35153,7109,5,gg,2025-12-08T23:44:36Z
42246,41079,2288,1,gg,03/29/2026 06:06:57 PM
42247,32113,5196,3,lag spike,2025-12-21T04:51:24Z
42248,56529,1361,1,good round,12/18/2025 04:40:55 AM
42249,15874,1680,1,bruh,2025-10-06 15:38:04
42250,71003,6500,4,gg,2025-12-23T00:16:08Z
42251,6176,3566,4,that was close,2025/11/21 01:57
42252,16767,7339,3,where are you,2026/02/01 06:22
42253,19561,2921,5,need backup,2025-07-25 14:05:27
42254,43229,484,2,need backup,03/16/2026 09:26:01 AM
42255,52223,3057,5,omw,08/07/2025 04:56:05 PM
42256,10045,3779,5,omw,1761080577
42257,41890,5490,2,clutch,2026/03/23 13:23
42258,1547,8718,5,that was close,2026-02-23 13:06:36
42259,30883,2670,4,bruh,05/17/2025 11:11:55 AM
42260,94945,6770,4,need backup,1755249623
42261,86986,7796,5,omw,1768331474
42262,79860,1872,5,clutch,01/27/2026 03:58:24 PM
42263,15897,3289,5,need backup,2026/04/17 04:47
42264,28958,2868,4,lag spike,05/03/2026 04:31:32 AM
42265,67716,9571,3,omw,2025-05-31 22:25:29
42266,84562,1436,5,need backup,
42267,95290,3473,2,need backup,2025/10/30 17:37
42268,99180,7594,4,that was close,2026-01-18 03:55:29
42269,29996,9000,3,that was close,2026-05-04T02:52:59Z
42270,4670,632,1,nice play,2026/03/24 10:26
42271,6863,9534,3,nice play,2026-01-21 22:04:31
42272,22330,4827,4,where are you,2025-09-13 21:21:23
42273,75156,6528,5,nice play,2025-09-06 13:17:04
42274,81102,7932,4,gg,1771751580
42275,64349,2117,2,,2026-04-27T02:05:46Z
42276,28264,9171,5,lag spike,2025-05-29 09:18:31
42277,9208,1555,5,good round,2026/02/10 19:21
42278,31817,4790,2,where are you,2025-10-06T01:35:23Z
42279,45531,5686,3,where are you,2026-01-07T23:28:38Z
42280,92178,2463,2,nice play,2025-06-18 23:44:16
42281,96977,6405,2,lag spike,2026/01/31 07:11
42282,48154,1143,3,where are you,09/15/2025 06:43:59 PM
42283,67130,5130,5,good round,1755441821
42284,63853,1775,1,nice play,2025/06/03 03:19
42285,87524,4477,4,,2025-12-22 14:43:29
42286,70938,6745,3,good round,2026-03-29 20:00:01
42287,95127,711,4,that was close,2025-10-25 10:31:09
42288,57634,4983,5,where are you,09/06/2025 04:18:10 PM
42289,15211,7498,4,lag spike,2025/08/24 12:17
42290,70474,3265,4,nice play,2026-03-02T11:31:12Z
42291,8032,2459,2,clutch,11/25/2025 10:19:56 PM
42292,80493,2733,3,gg,2025-10-02 01:15:47
42293,30222,4288,2,good round,2026-03-12T15:28:46Z
42294,84601,9283,4,bruh,02/16/2026 04:51:51 PM
42295,38220,9185,5,need backup,1751238999
42296,86075,2601,4,where are you,1766260025
42297,1869,6214,2,gg,2026-02-03T02:32:36Z
42298,33124,679,2,omw,1757754431
42299,93118,4879,2,clutch,1755734006
42300,1888,9788,2,where are you,2025-08-03 00:28:10
